"","Date","StockClose","StockChange","StockPrctChange","StockVolume","VIX","Event","SPY_Close","SPY_Volume"
"3644",2010-05-07,28.21,-0.77,-0.0266,173718000,40.95,NA,111.26,637558592
"3645",2010-05-06,28.98,-0.87,-0.0291,128612896,32.8,NA,112.94,647341376
"3646",2010-05-05,29.85,-0.28,-0.0093,66833700,24.91,NA,116.82,324882208
"3647",2010-05-04,30.13,-0.73,-0.0237,82085504,23.84,NA,117.52,360353408
"3648",2010-05-03,30.86,0.33,0.0108,43990000,20.19,NA,120.35,182747808
"3649",2010-04-30,30.53,-0.47,-0.0152,63220200,22.05,NA,118.81,270000896
"3650",2010-04-29,31,0.09,0.0029,52671700,18.44,NA,120.86,193774896
"3651",2010-04-28,30.91,0.07,0.0023,64557900,21.08,NA,119.38,300677504
"3652",2010-04-27,30.84,-0.27,-0.0087,68732304,22.81,NA,118.48,355853696
"3653",2010-04-26,31.11,0.15,0.0048,63652200,17.47,NA,121.35,143457200
"3654",2010-04-23,30.96,-0.43,-0.0137,126766496,16.62,NA,121.81,177335392
"3655",2010-04-22,31.39,0.06,0.0019,84847504,16.47,"Earnings",121.02,239188496
"3656",2010-04-21,31.33,-0.03,-0.001,55343000,16.32,NA,120.66,192910096
"3657",2010-04-20,31.36,0.32,0.0103,52206000,15.73,NA,120.88,157707904
"3658",2010-04-19,31.04,0.37,0.0121,64970200,17.34,NA,119.81,217947696
"3659",2010-04-16,30.67,-0.2,-0.0065,88707800,18.36,NA,119.36,366879712
"3660",2010-04-15,30.87,0.05,0.0016,52748000,15.89,NA,121.29,144615200
"3661",2010-04-14,30.82,0.37,0.0122,68941104,15.59,NA,121.19,161285792
"3662",2010-04-13,30.45,0.13,0.0043,41374500,16.2,NA,119.83,125125000
"3663",2010-04-12,30.32,-0.02,-7e-04,37074200,15.58,NA,119.74,110278896
"3664",2010-04-09,30.34,0.42,0.014,54755400,16.14,NA,119.55,133006496
"3665",2010-04-08,29.92,0.57,0.0194,63713700,16.48,NA,118.77,158703904
"3666",2010-04-07,29.35,0.03,0.001,58320500,16.62,NA,118.36,184576304
"3667",2010-04-06,29.32,0.05,0.0017,47366700,16.23,NA,119.04,110384096
"3668",2010-04-05,29.27,0.11,0.0038,34338200,17.02,NA,118.76,105847600
"3669",2010-04-01,29.16,-0.13,-0.0044,74768000,17.47,NA,117.8,161215104
"3670",2010-03-31,29.29,-0.48,-0.0161,63762600,17.59,NA,117,161078592
"3671",2010-03-30,29.77,0.18,0.0061,34955800,17.13,NA,117.4,145772400
"3672",2010-03-29,29.59,-0.07,-0.0024,33340700,17.59,NA,117.32,134513408
"3673",2010-03-26,29.66,-0.35,-0.0117,55604700,17.77,NA,116.58,205807600
"3674",2010-03-25,30.01,0.36,0.0121,73176600,18.4,NA,116.65,223396192
"3675",2010-03-24,29.65,-0.23,-0.0077,33993500,17.55,NA,116.84,196183296
"3676",2010-03-23,29.88,0.28,0.0095,42026500,16.35,NA,117.41,182941504
"3677",2010-03-22,29.6,0.01,3e-04,37718100,16.87,NA,116.59,184477696
"3678",2010-03-19,29.59,-0.02,-7e-04,81341000,16.97,NA,115.97,226641104
"3679",2010-03-18,29.61,-0.02,-7e-04,43845200,16.62,NA,117.04,196508704
"3680",2010-03-17,29.63,0.26,0.0089,50386700,16.91,NA,117.1,177467008
"3681",2010-03-16,29.37,0.08,0.0027,36732900,17.69,NA,116.41,168672896
"3682",2010-03-15,29.29,0.02,7e-04,37516700,18,NA,115.49,146816608
"3683",2010-03-12,29.27,0.09,0.0031,31709300,17.58,NA,115.46,162074704
"3684",2010-03-11,29.18,0.21,0.0072,35353600,18.06,NA,115.45,160875808
"3685",2010-03-10,28.97,0.17,0.0059,44898600,18.57,NA,114.97,186087696
"3686",2010-03-09,28.8,0.17,0.0059,50278400,17.92,NA,114.46,154556496
"3687",2010-03-08,28.63,0.04,0.0014,39421300,17.79,NA,114.27,114631000
"3688",2010-03-05,28.59,-0.04,-0.0014,56005000,17.42,NA,114.25,176118704
"3689",2010-03-04,28.63,0.17,0.006,42894100,18.72,NA,112.64,135770304
"3690",2010-03-03,28.46,0,0,48442000,18.83,NA,112.3,150784896
"3691",2010-03-02,28.46,-0.56,-0.0193,93129800,19.06,NA,112.2,160992192
"3692",2010-03-01,29.02,0.35,0.0122,43805300,19.26,NA,111.89,147709408
"3693",2010-02-26,28.67,0.07,0.0024,40372800,19.5,NA,110.74,173589200
"3694",2010-02-25,28.6,-0.03,-0.001,48735200,20.1,NA,110.67,259634592
"3695",2010-02-24,28.63,0.3,0.0106,43166800,20.27,NA,110.82,176350592
"3696",2010-02-23,28.33,-0.4,-0.0139,52270000,21.37,NA,109.81,207496896
"3697",2010-02-22,28.73,-0.04,-0.0014,36710300,19.94,NA,111.16,132346704
"3698",2010-02-19,28.77,-0.2,-0.0069,44461600,20.02,NA,111.14,215682592
"3699",2010-02-18,28.97,0.38,0.0133,42856500,20.63,NA,110.91,193708400
"3700",2010-02-17,28.59,0.24,0.0085,45882800,21.72,NA,110.26,168844992
"3701",2010-02-16,28.35,0.42,0.015,51938000,22.25,"Dividend",109.74,159315600
"3702",2010-02-12,27.93,-0.19,-0.0068,81121504,22.73,NA,108.04,304622016
"3703",2010-02-11,28.12,0.13,0.0046,65995900,23.96,NA,108.13,223591504
"3704",2010-02-10,27.99,-0.02,-7e-04,48591200,25.4,NA,107.01,240511392
"3705",2010-02-09,28.01,0.29,0.0105,59195700,26,NA,107.22,337820416
"3706",2010-02-08,27.72,-0.3,-0.0107,52826400,26.51,NA,105.89,224166800
"3707",2010-02-05,28.02,0.18,0.0065,80960000,26.11,NA,106.66,493585696
"3708",2010-02-04,27.84,-0.79,-0.0276,77849904,26.08,NA,106.44,356715584
"3709",2010-02-03,28.63,0.17,0.006,61397800,21.6,NA,109.83,172730592
"3710",2010-02-02,28.46,0.05,0.0018,54413600,21.48,NA,110.38,216327808
"3711",2010-02-01,28.41,0.23,0.0082,85931104,22.59,NA,109.06,187864800
"3712",2010-01-29,28.18,-0.98,-0.0336,193888400,24.62,NA,107.39,310677504
"3713",2010-01-28,29.16,-0.51,-0.0172,117513600,23.73,"Earnings",108.57,316104096
"3714",2010-01-27,29.67,0.17,0.0058,63949400,23.14,NA,109.83,271863712
"3715",2010-01-26,29.5,0.18,0.0061,66647600,24.55,NA,109.31,211168304
"3716",2010-01-25,29.32,0.36,0.0124,63381100,25.41,NA,109.77,186937104
"3717",2010-01-22,28.96,-1.05,-0.035,102004496,27.31,NA,109.21,345941408
"3718",2010-01-21,30.01,-0.57,-0.0186,73086704,22.27,NA,111.7,344859392
"3719",2010-01-20,30.58,-0.52,-0.0167,54857700,18.68,NA,113.89,216490000
"3720",2010-01-19,31.1,0.24,0.0078,46582800,17.58,NA,115.06,139170096
"3721",2010-01-15,30.86,-0.1,-0.0032,79786600,17.91,NA,113.64,212267904
"3722",2010-01-14,30.96,0.61,0.0201,63244700,17.63,NA,114.93,115783696
"3723",2010-01-13,30.35,0.28,0.0093,51863400,17.85,NA,114.62,161821792
"3724",2010-01-12,30.07,-0.2,-0.0066,65913200,18.25,NA,113.66,163333408
"3725",2010-01-11,30.27,-0.39,-0.0127,68754600,17.55,NA,114.73,106225200
"3726",2010-01-08,30.66,0.21,0.0069,51201200,18.13,NA,114.57,126402704
"3727",2010-01-07,30.45,-0.32,-0.0104,50564200,19.06,NA,114.19,131091000
"3728",2010-01-06,30.77,-0.19,-0.0061,58182300,19.16,NA,113.71,116074400
"3729",2010-01-05,30.96,0.01,3e-04,49758800,19.35,NA,113.63,111579800
"3730",2010-01-04,30.95,0.47,0.0154,38414100,20.04,NA,113.33,118944304
"3731",2009-12-31,30.48,-0.48,-0.0155,31929600,21.68,NA,111.44,90637696
"3732",2009-12-30,30.96,-0.43,-0.0137,42007500,19.96,NA,112.52,73138304
"3733",2009-12-29,31.39,0.22,0.0071,29722400,20.01,NA,112.56,80572400
"3734",2009-12-28,31.17,0.17,0.0055,25385500,19.93,NA,112.72,87508400
"3735",2009-12-24,31,0.08,0.0026,11083800,19.47,NA,112.48,39677400
"3736",2009-12-23,30.92,0.1,0.0032,28362600,19.71,NA,111.95,111783000
"3737",2009-12-22,30.82,0.3,0.0098,36320900,19.54,NA,111.73,91707400
"3738",2009-12-21,30.52,0.16,0.0053,40132800,20.49,NA,111.33,118104200
"3739",2009-12-18,30.36,0.76,0.0257,94117904,21.68,NA,110.21,174341104
"3740",2009-12-17,29.6,-0.5,-0.0166,43691100,22.51,NA,110.18,183390096
"3741",2009-12-16,30.1,0.08,0.0027,55741100,20.54,NA,111.52,155358096
"3742",2009-12-15,30.02,-0.09,-0.003,49473100,21.49,NA,111.35,120408704
"3743",2009-12-14,30.11,0.26,0.0087,34651100,21.15,NA,111.87,107141504
"3744",2009-12-11,29.85,-0.02,-7e-04,43746500,21.59,NA,111.11,124854000
"3745",2009-12-10,29.87,0.16,0.0054,45940700,22.32,NA,110.64,138014592
"3746",2009-12-09,29.71,0.14,0.0047,44719300,22.66,NA,110.02,155063296
"3747",2009-12-08,29.57,-0.22,-0.0074,37407900,23.69,NA,109.61,169863600
"3748",2009-12-07,29.79,-0.19,-0.0063,38082600,22.1,NA,110.84,127973696
"3749",2009-12-04,29.98,0.15,0.005,58819900,21.25,NA,111.01,274907712
"3750",2009-12-03,29.83,0.05,0.0017,43096300,22.46,NA,110.38,167324800
"3751",2009-12-02,29.78,-0.23,-0.0077,36308500,21.12,NA,111.25,132315000
"3752",2009-12-01,30.01,0.6,0.0204,49907100,21.92,NA,111.3,159611392
"3753",2009-11-30,29.41,0.19,0.0065,44174600,24.51,NA,109.94,160874496
"3754",2009-11-27,29.22,-0.57,-0.0191,29357800,24.85,NA,109.57,126001800
"3755",2009-11-25,29.79,-0.12,-0.004,32036100,20.48,NA,111.38,109564704
"3756",2009-11-24,29.91,-0.03,-0.001,37341300,20.47,NA,110.99,138419600
"3757",2009-11-23,29.94,0.32,0.0108,41836300,21.16,NA,110.82,148010096
"3758",2009-11-20,29.62,-0.16,-0.0054,42648000,22.19,NA,109.43,134195904
"3759",2009-11-19,29.78,-0.33,-0.011,51967600,22.63,NA,109.82,208734496
"3760",2009-11-18,30.11,0.11,0.0037,59440900,21.63,NA,111.27,156486704
"3761",2009-11-17,30,0.46,0.0156,75648800,22.41,"Dividend",111.34,147134096
"3762",2009-11-16,29.54,-0.09,-0.003,54129500,22.89,NA,111.21,210922000
"3763",2009-11-13,29.63,0.27,0.0092,53044900,23.36,NA,109.62,150962896
"3764",2009-11-12,29.36,0.24,0.0082,55360700,24.24,NA,109.03,157144400
"3765",2009-11-11,29.12,0.11,0.0038,49693300,23.04,NA,110.15,169466096
"3766",2009-11-10,29.01,0.02,7e-04,65881000,22.84,NA,109.59,171898704
"3767",2009-11-09,28.99,0.47,0.0165,57522000,23.15,NA,109.57,159495600
"3768",2009-11-06,28.52,0.05,0.0018,38909900,24.19,NA,107.13,170953600
"3769",2009-11-05,28.47,0.41,0.0146,52683300,25.43,NA,106.85,180015104
"3770",2009-11-04,28.06,0.53,0.0193,63898300,27.72,NA,104.92,247996608
"3771",2009-11-03,27.53,-0.35,-0.0126,50294700,28.81,NA,104.65,228359008
"3772",2009-11-02,27.88,0.15,0.0054,62432600,29.78,NA,104.32,254489696
"3773",2009-10-30,27.73,-0.49,-0.0174,73371696,30.69,NA,103.56,325608000
"3774",2009-10-29,28.22,0.2,0.0071,65232800,24.76,NA,106.65,198110496
"3775",2009-10-28,28.02,-0.57,-0.0199,73542304,27.91,NA,104.41,248820608
"3776",2009-10-27,28.59,-0.09,-0.0031,69685696,24.83,NA,106.42,252765104
"3777",2009-10-26,28.68,0.66,0.0236,124149600,24.31,NA,106.91,242028096
"3778",2009-10-23,28.02,1.43,0.0538,281760896,22.27,"Earnings",108.08,240033200
"3779",2009-10-22,26.59,0.01,4e-04,61599900,20.69,NA,109.33,238443904
"3780",2009-10-21,26.58,0.21,0.008,61672600,22.22,NA,108.23,225787296
"3781",2009-10-20,26.37,0.01,4e-04,54613400,20.9,NA,109.21,180920992
"3782",2009-10-19,26.36,-0.14,-0.0053,48143100,21.49,NA,109.79,159530304
"3783",2009-10-16,26.5,-0.21,-0.0079,56500800,21.43,NA,108.89,192069296
"3784",2009-10-15,26.71,0.75,0.0289,65620100,21.72,NA,109.71,173872992
"3785",2009-10-14,25.96,0.15,0.0058,45365400,22.86,NA,109.31,191421504
"3786",2009-10-13,25.81,0.09,0.0035,37748900,22.99,NA,107.46,157692608
"3787",2009-10-12,25.72,0.17,0.0067,29153500,23.01,NA,107.68,118030896
"3788",2009-10-09,25.55,-0.12,-0.0047,39522200,23.12,NA,107.26,135008192
"3789",2009-10-08,25.67,0.57,0.0227,60521200,24.18,NA,106.61,183305696
"3790",2009-10-07,25.1,-0.01,-4e-04,38473800,24.68,NA,105.8,159200096
"3791",2009-10-06,25.11,0.47,0.0191,48795200,25.7,NA,105.51,202491008
"3792",2009-10-05,24.64,-0.32,-0.0128,60809800,26.84,NA,104.02,149874896
"3793",2009-10-02,24.96,0.08,0.0032,51226200,28.68,NA,102.49,224748704
"3794",2009-10-01,24.88,-0.84,-0.0327,75958000,28.27,NA,103,281836800
"3795",2009-09-30,25.72,-0.03,-0.0012,63537600,25.61,NA,105.59,254382896
"3796",2009-09-29,25.75,-0.08,-0.0031,39050200,25.19,NA,106,133733800
"3797",2009-09-28,25.83,0.28,0.011,44363500,24.88,NA,106.32,118284704
"3798",2009-09-25,25.55,-0.39,-0.015,50161000,25.61,NA,104.45,204058896
"3799",2009-09-24,25.94,0.23,0.0089,56310600,24.95,NA,105.01,228636704
"3800",2009-09-23,25.71,-0.06,-0.0023,60603500,23.49,NA,106.18,225947296
"3801",2009-09-22,25.77,0.47,0.0186,61378300,23.08,NA,107.07,143126592
"3802",2009-09-21,25.3,0.04,0.0016,28878600,24.06,NA,106.45,151891904
"3803",2009-09-18,25.26,-0.04,-0.0016,68016400,23.92,NA,106.72,153791104
"3804",2009-09-17,25.3,0.1,0.004,42431600,23.65,NA,107.16,229170800
"3805",2009-09-16,25.2,0,0,50055700,23.69,NA,107.32,206388192
"3806",2009-09-15,25.2,0.2,0.008,44718400,23.42,NA,105.72,196795808
"3807",2009-09-14,25,0.14,0.0056,42810100,23.86,NA,105.28,149593696
"3808",2009-09-11,24.86,-0.14,-0.0056,54304200,24.15,NA,104.77,152383504
"3809",2009-09-10,25,0.22,0.0089,46258700,23.55,NA,104.79,162894800
"3810",2009-09-09,24.78,-0.04,-0.0016,49900200,24.32,NA,103.73,154612400
"3811",2009-09-08,24.82,0.2,0.0081,53738600,25.62,NA,102.94,132909000
"3812",2009-09-04,24.62,0.51,0.0212,44999600,25.26,NA,102.06,142687808
"3813",2009-09-03,24.11,0.25,0.0105,34120300,27.1,NA,100.65,143572304
