client_id,carrier_number,layer_number,limit,attachment,share,rate_rel,lead_ratio,per_mil,premium,layers_in_tower,entries_in_tower,sic_industry,carrier_name,is_train1,is_train2,is_train3
488,1,0,5000000.0,0,1,,1.0,3693.6,18468.0,2,2,"Finance, Insurance and Real estate","Admiral",1,1,1
488,1,1,5000000.0,5000000.0,1,0.616,0.6159302577431233,2275.0,11375.0,2,2,"Finance, Insurance and Real estate","PHLY",1,1,1
492,1,0,10000000.0,0,1,,1.0,5436.6,54366.0,3,3,Services,"Allianz Group",1,1,1
492,1,1,15000000.0,10000000.0,1,0.552,0.5518154729058602,3000.0,45000.0,3,3,Services,"Navigators (The Hartford)",1,1,1
492,1,2,15000000.0,25000000.0,1,0.651,0.3592563979938442,1953.133,29297.0,3,3,Services,"AXA XL Group",1,1,1
501,1,0,10000000.0,0,1,,1.0,69942.5,699425.0,5,5,"Finance, Insurance and Real estate","Allied World Assurance Group",1,1,0
501,1,1,15000000.0,10000000.0,1,0.25,0.25049338146811073,17520.133,262802.0,5,5,"Finance, Insurance and Real estate","Zurich Group",1,1,0
501,1,2,25000000.0,25000000.0,1,0.324,0.08121013689816635,5680.04,142001.0,5,5,"Finance, Insurance and Real estate","Navigators (The Hartford)",1,1,0
501,1,3,25000000.0,50000000.0,1,0.491,0.03988075919505308,2789.36,69734.0,5,5,"Finance, Insurance and Real estate","CNA Group",1,1,0
501,1,4,25000000.0,75000000.0,1,0.811,0.03234657039711192,2262.4,56560.0,5,5,"Finance, Insurance and Real estate","Liberty Mutual Group",1,1,0
517,1,0,10000000.0,0,1,,1.0,68401.1,684011.0,3,3,Manufacturing,"Starr",1,1,1
517,1,1,15000000.0,10000000.0,1,0.341,0.341125118358233,23333.333,350000.0,3,3,Manufacturing,"Allied World Assurance Group",1,1,1
517,1,2,25000000.0,25000000.0,1,0.616,0.2099977924331626,14364.08,359102.0,3,3,Manufacturing,"Great American P&C Group",1,1,1
523,1,0,3000000.0,0,1,,1.0,250250.0,750750.0,2,2,Retail Trade,"Aspen",0,1,1
523,1,1,2000000.0,3000000.0,1,0.461,0.4607152847152847,115294.0,230588.0,2,2,Retail Trade,"Zurich Group",0,1,1
528,1,0,40000000.0,0,1,,1.0,16900.0,676000.0,1,1,Public administration,"VaCorp",1,1,1
529,1,0,10000000.0,0,1,,1.0,75310.0,753100.0,4,4,"Finance, Insurance and Real estate","Aspen",1,1,1
529,1,1,10000000.0,10000000.0,1,0.427,0.4272340990572301,32175.0,321750.0,4,4,"Finance, Insurance and Real estate","Lloyd's of London",1,1,1
529,1,2,10000000.0,20000000.0,1,0.466,0.19917673615721684,15000.0,150000.0,4,4,"Finance, Insurance and Real estate","Vantage",1,1,1
529,1,3,135000000.0,30000000.0,1,0.292,0.058247933233990856,4386.652,592198.0,4,4,"Finance, Insurance and Real estate","None",1,1,1
533,1,0,5000000.0,0,1,,1.0,15843.8,79219.0,2,2,Services,"General Star",1,1,1
533,1,1,5000000.0,5000000.0,1,0.404,0.40394349840316085,6400.0,32000.0,2,2,Services,"RSUI Group",1,1,1
534,1,0,10000000.0,0,1,,1.0,150000.0,1500000.0,7,7,"Finance, Insurance and Real estate","Chubb Group",1,1,0
534,1,1,15000000.0,10000000.0,1,0.26,0.26014888888888893,39022.333,585335.0,7,7,"Finance, Insurance and Real estate","Hartford Group",1,1,0
534,1,2,25000000.0,25000000.0,1,0.466,0.12133466666666667,18200.2,455005.0,7,7,"Finance, Insurance and Real estate","Zurich Group",1,1,0
534,1,3,35000000.0,50000000.0,1,0.401,0.048684761904761904,7302.714,255595.0,7,7,"Finance, Insurance and Real estate","None",1,1,0
534,1,4,25000000.0,85000000.0,1,0.822,0.04,6000.0,150000.0,7,7,"Finance, Insurance and Real estate","None",1,1,0
534,1,5,20000000.0,110000000.0,1,0.875,0.035,5250.0,105000.0,7,7,"Finance, Insurance and Real estate","Great American P&C Group",1,1,0
534,1,6,20000000.0,130000000.0,1,0.703,0.0246,3690.0,73800.0,7,7,"Finance, Insurance and Real estate","Aspen",1,1,0
535,1,0,10000000.0,0,1,,1.0,53410.0,534100.0,9,9,"Finance, Insurance and Real estate","Zurich Group",1,1,1
535,1,1,15000000.0,10000000.0,1,0.4,0.4,21364.0,320460.0,9,9,"Finance, Insurance and Real estate","Allied World Assurance Group",1,1,1
535,1,2,25000000.0,25000000.0,1,0.284,0.11357798165137614,6066.2,151655.0,9,9,"Finance, Insurance and Real estate","Allianz Group",1,1,1
535,1,3,25000000.0,50000000.0,1,0.851,0.09664856768395431,5162.0,129050.0,9,9,"Finance, Insurance and Real estate","None",1,1,1
535,1,4,25000000.0,75000000.0,1,0.858,0.08290507395618799,4427.96,110699.0,9,9,"Finance, Insurance and Real estate","None",1,1,1
535,1,5,25000000.0,100000000.0,1,0.429,0.035573862572551955,1900.0,47500.0,9,9,"Finance, Insurance and Real estate","AXA XL Group",1,1,1
535,1,6,25000000.0,125000000.0,1,0.896,0.03186369593709043,1701.84,42546.0,9,9,"Finance, Insurance and Real estate","CNA Group",1,1,1
535,1,7,25000000.0,150000000.0,1,0.977,0.031143980527991014,1663.4,41585.0,9,9,"Finance, Insurance and Real estate","None",1,1,1
535,1,8,25000000.0,175000000.0,1,0.782,0.0243564875491481,1300.88,32522.0,9,9,"Finance, Insurance and Real estate","Liberty Mutual Group",1,1,1
536,1,0,10000000.0,0,1,,1.0,270556.8,2705568.0,7,7,"Finance, Insurance and Real estate","Chubb Group",1,1,0
536,1,1,15000000.0,10000000.0,1,0.302,0.3016002554731576,81600.0,1224000.0,7,7,"Finance, Insurance and Real estate","Allianz Group",1,1,0
536,1,2,15000000.0,25000000.0,1,0.648,0.1955227146388485,52900.0,793500.0,7,7,"Finance, Insurance and Real estate","Ascot Group",1,1,0
536,1,3,15000000.0,40000000.0,1,0.602,0.11779165533201655,31869.333,478040.0,7,7,"Finance, Insurance and Real estate","AXA XL Group",1,1,0
536,1,4,15000000.0,55000000.0,1,0.889,0.10471935406292998,28332.533,424988.0,7,7,"Finance, Insurance and Real estate","Liberty Mutual Group",1,1,0
536,1,5,30000000.0,70000000.0,1,0.775,0.08114365141318447,21953.967,658619.0,7,7,"Finance, Insurance and Real estate","None",1,1,0
536,1,6,25000000.0,100000000.0,1,0.747,0.0606157376196052,16400.0,410000.0,7,7,"Finance, Insurance and Real estate","Chubb Group",1,1,0
542,1,0,10000000.0,0,1,,1.0,120000.0,1200000.0,5,5,Retail Trade,"AWAC",1,1,1
542,1,1,10000000.0,10000000.0,1,0.362,0.3625,43500.0,435000.0,5,5,Retail Trade,"Hartford Group",1,1,1
542,1,2,20000000.0,20000000.0,1,0.391,0.14166666666666666,17000.0,340000.0,5,5,Retail Trade,"Allianz Group",1,1,1
542,1,3,15000000.0,40000000.0,1,0.737,0.10444444444444445,12533.333,188000.0,5,5,Retail Trade,"Great American P&C Group",1,1,1
542,1,4,25000000.0,55000000.0,1,0.687,0.07175,8610.0,215250.0,5,5,Retail Trade,"Everest Re Group",1,1,1
543,1,0,10000000.0,0,1,,1.0,32061.9,320619.0,3,3,Wholesale Trade,"Liberty Mutual Group",1,1,1
543,1,1,10000000.0,10000000.0,1,0.588,0.588152916701755,18857.3,188573.0,3,3,Wholesale Trade,"Axis Capital Group",1,1,1
543,1,2,10000000.0,20000000.0,1,0.61,0.35868117609998157,11500.0,115000.0,3,3,Wholesale Trade,"Launch",1,1,1
558,1,0,1000000.0,0,1,,1.0,7625.0,7625.0,1,1,Services,"houston specialty insurance company",1,1,0
559,1,0,3000000.0,0,1,,1.0,225000.0,675000.0,7,7,"Finance, Insurance and Real estate","Lexington Insurance Co.",1,0,0
559,1,1,5000000.0,3000000.0,1,0.347,0.3466666666666667,78000.0,390000.0,7,7,"Finance, Insurance and Real estate","Navigators (The Hartford)",1,0,0
559,1,2,2000000.0,8000000.0,1,0.564,0.1953888888888889,43962.5,87925.0,7,7,"Finance, Insurance and Real estate","Sompo Holdings, Inc.",1,0,0
559,1,3,13000000.0,10000000.0,1,0.269,0.052478632478632485,11807.692,153500.0,7,7,"Finance, Insurance and Real estate","Arch Group",1,0,0
559,1,4,10000000.0,23000000.0,1,0.923,0.048433333333333335,10897.5,108975.0,7,7,"Finance, Insurance and Real estate","Zurich Group",1,0,0
559,1,5,15000000.0,33000000.0,1,0.755,0.036555555555555556,8225.0,123375.0,7,7,"Finance, Insurance and Real estate","Allied World Assurance Group",1,0,0
559,1,6,50000000.0,48000000.0,1,0.484,0.01769937777777778,3982.36,199118.0,7,7,"Finance, Insurance and Real estate","None",1,0,0
