"ClientID","Line","LayerNumber","CarrierNumber","Attachment","Limit","Capacity","Premium","PPM","Weight","LayerAttachment","LayerLimit","LayerCapacity","LayerPremium","Relativity","SIC.Code"
330,"XS",4,1,5e+07,1e+07,6e+07,71400,7140,1,5e+07,1e+07,6e+07,71400,0.92848,5499
330,"XS",5,1,6e+07,1e+07,7e+07,65900,6590,1,6e+07,1e+07,7e+07,65900,0.92297,5499
330,"XS",6,1,7e+07,2e+06,7.2e+07,12636,6318,0.324,7e+07,6177000,76177000,39027,0.95874,5499
330,"XS",6,2,7e+07,1250000,71250000,7898,6318,0.202,7e+07,6177000,76177000,39027,0.95874,5499
330,"XS",6,3,7e+07,441000,70441000,2786,6317,0.071,7e+07,6177000,76177000,39027,0.95874,5499
330,"XS",6,4,7e+07,662000,70662000,4183,6319,0.107,7e+07,6177000,76177000,39027,0.95874,5499
330,"XS",6,5,7e+07,5e+05,70500000,3159,6318,0.081,7e+07,6177000,76177000,39027,0.95874,5499
330,"XS",6,6,7e+07,1324000,71324000,8365,6318,0.214,7e+07,6177000,76177000,39027,0.95874,5499
332,"UM",0,1,NA,1e+07,1e+07,1645000,164500,1,NA,1e+07,1e+07,1645000,NA,3663
332,"XS",1,1,1e+05,1e+07,10100000,121785,12179,1,1e+05,1e+07,10100000,121785,0.07403,3663
332,"XS",2,1,1e+07,1.5e+07,2.5e+07,757534,50502,1,1e+07,1.5e+07,2.5e+07,757534,4.14684,3663
332,"XS",3,1,2.5e+07,1.5e+07,4e+07,425000,28333,1,2.5e+07,1.5e+07,4e+07,425000,0.56103,3663
332,"XS",4,1,4e+07,1e+07,5e+07,180000,18000,0.222,4e+07,4.5e+07,8.5e+07,810000,0.63529,3663
332,"XS",4,2,4e+07,1e+07,5e+07,180000,18000,0.222,4e+07,4.5e+07,8.5e+07,810000,0.63529,3663
332,"XS",4,3,4e+07,1.5e+07,5.5e+07,270000,18000,0.333,4e+07,4.5e+07,8.5e+07,810000,0.63529,3663
332,"XS",4,4,4e+07,5e+06,4.5e+07,90000,18000,0.111,4e+07,4.5e+07,8.5e+07,810000,0.63529,3663
332,"XS",4,5,4e+07,5e+06,4.5e+07,90000,18000,0.111,4e+07,4.5e+07,8.5e+07,810000,0.63529,3663
332,"XS",5,1,8.5e+07,1.5e+07,1e+08,228215,15214,1,8.5e+07,1.5e+07,1e+08,228215,0.84524,3663
332,"XS",6,1,1e+08,1e+07,1.1e+08,121785,12179,1,1e+08,1e+07,1.1e+08,121785,0.80046,3663
332,"XS",7,1,1.2e+08,1e+07,1.3e+08,95310,9531,0.333,1.2e+08,3e+07,1.5e+08,285930,0.78261,3663
332,"XS",7,2,1.2e+08,1e+07,1.3e+08,95310,9531,0.333,1.2e+08,3e+07,1.5e+08,285930,0.78261,3663
332,"XS",7,3,1.2e+08,1e+07,1.3e+08,95310,9531,0.333,1.2e+08,3e+07,1.5e+08,285930,0.78261,3663
334,"UM",0,1,NA,1e+07,1e+07,407995,40800,1,NA,1e+07,1e+07,407995,NA,NA
334,"XS",1,1,1e+07,1.5e+07,2.5e+07,95138,6343,1,1e+07,1.5e+07,2.5e+07,95138,0.15546,NA
338,"UM",0,1,NA,1e+07,1e+07,2495000,249500,1,NA,1e+07,1e+07,2495000,NA,5399
338,"XS",1,1,1e+07,1.5e+07,2.5e+07,1198000,79867,1,1e+07,1.5e+07,2.5e+07,1198000,0.32011,5399
338,"XS",2,1,2.5e+07,1e+07,3.5e+07,595000,59500,1,2.5e+07,1e+07,3.5e+07,595000,0.74499,5399
338,"XS",3,1,3.5e+07,1.5e+07,5e+07,526000,35067,1,3.5e+07,1.5e+07,5e+07,526000,0.58936,5399
338,"XS",4,1,5e+07,12500000,62500000,328025,26242,0.25,5e+07,5e+07,1e+08,918920,0.5241,5399
338,"XS",4,2,5e+07,1.5e+07,6.5e+07,630,42,0.3,5e+07,5e+07,1e+08,918920,0.5241,5399
338,"XS",4,3,5e+07,1e+07,6e+07,262240,26224,0.2,5e+07,5e+07,1e+08,918920,0.5241,5399
338,"XS",4,4,5e+07,7500000,57500000,196815,26242,0.15,5e+07,5e+07,1e+08,918920,0.5241,5399
338,"XS",4,5,5e+07,5e+06,5.5e+07,131210,26242,0.1,5e+07,5e+07,1e+08,918920,0.5241,5399
338,"XS",5,1,1e+08,1e+07,1.1e+08,155751,15575,0.5,1e+08,2e+07,1.2e+08,311502,0.84747,5399
338,"XS",5,2,1e+08,1e+07,1.1e+08,155751,15575,0.5,1e+08,2e+07,1.2e+08,311502,0.84747,5399
338,"XS",6,1,1.2e+08,1.5e+07,1.35e+08,141500,9433,0.5,1.2e+08,3e+07,1.5e+08,283000,0.60567,5399
338,"XS",6,2,1.2e+08,1.5e+07,1.35e+08,141500,9433,0.5,1.2e+08,3e+07,1.5e+08,283000,0.60567,5399
338,"XS",7,1,1.5e+08,2.5e+07,1.75e+08,2e+05,8000,1,1.5e+08,2.5e+07,1.75e+08,2e+05,0.84806,5399
339,"UM",0,1,5e+06,1e+07,1.5e+07,576206,57621,1,5e+06,1e+07,1.5e+07,576206,NA,3429
339,"XS",1,1,1e+07,1.5e+07,2.5e+07,460000,30667,1,1e+07,1.5e+07,2.5e+07,460000,0.53222,3429
339,"XS",2,1,2.5e+07,1.5e+07,4e+07,280000,18667,1,2.5e+07,1.5e+07,4e+07,280000,0.6087,3429
339,"XS",3,1,4e+07,1.5e+07,5.5e+07,187500,12500,1,4e+07,1.5e+07,5.5e+07,187500,0.66964,3429
339,"XS",4,1,5.5e+07,1.5e+07,7e+07,150000,10000,1,5.5e+07,1.5e+07,7e+07,150000,0.8,3429
339,"XS",5,1,7e+07,1e+07,8e+07,80000,8000,1,7e+07,1e+07,8e+07,80000,0.8,3429
339,"XS",6,1,8e+07,1.5e+07,9.5e+07,61438,4096,1,8e+07,1.5e+07,9.5e+07,61438,0.51198,3429
339,"XS",7,1,9.5e+07,2e+07,1.15e+08,105040,5252,1,9.5e+07,2e+07,1.15e+08,105040,1.28227,3429
339,"XS",8,1,1.15e+08,1e+07,1.25e+08,36000,3600,1,1.15e+08,1e+07,1.25e+08,36000,0.68545,3429
339,"XS",9,1,1.25e+08,1.5e+07,1.4e+08,44946,2996,1,1.25e+08,1.5e+07,1.4e+08,44946,0.83233,3429
340,"UM",0,1,5e+06,1e+07,1.5e+07,1099219,109922,1,5e+06,1e+07,1.5e+07,1099219,NA,2086
340,"XS",1,1,1e+07,1e+07,2e+07,383301,38330,1,1e+07,1e+07,2e+07,383301,0.3487,2086
340,"XS",2,1,2e+07,1e+07,3e+07,165825,16583,1,2e+07,1e+07,3e+07,165825,0.43262,2086
340,"XS",3,1,3e+07,1.5e+07,4.5e+07,106580,7105,1,3e+07,1.5e+07,4.5e+07,106580,0.42848,2086
340,"XS",4,1,4.5e+07,1.5e+07,6e+07,89705,5980,1,4.5e+07,1.5e+07,6e+07,89705,0.84167,2086
340,"XS",5,1,6e+07,1e+07,7e+07,54065,5407,1,6e+07,1e+07,7e+07,54065,0.90405,2086
340,"XS",6,1,7e+07,1.5e+07,8.5e+07,76973,5132,1,7e+07,1.5e+07,8.5e+07,76973,0.94914,2086
340,"XS",7,1,8.5e+07,2.5e+07,1.1e+08,111947,4478,1,8.5e+07,2.5e+07,1.1e+08,111947,0.87262,2086
340,"XS",8,1,1.1e+08,1.5e+07,1.25e+08,64155,4277,1,1.1e+08,1.5e+07,1.25e+08,64155,0.95514,2086
341,"UM",0,1,3e+06,1e+07,1.3e+07,615645,61565,1,3e+06,1e+07,1.3e+07,615645,NA,5812
341,"XS",1,1,1e+07,1.5e+07,2.5e+07,322998,21533,1,1e+07,1.5e+07,2.5e+07,322998,0.34977,5812
341,"XS",2,1,2.5e+07,2.5e+07,5e+07,282500,11300,1,2.5e+07,2.5e+07,5e+07,282500,0.52477,5812
341,"XS",3,1,5e+07,1.5e+07,6.5e+07,108600,7240,1,5e+07,1.5e+07,6.5e+07,108600,0.64071,5812
341,"XS",4,1,6.5e+07,1e+07,7.5e+07,60000,6000,1,6.5e+07,1e+07,7.5e+07,60000,0.82873,5812
341,"XS",5,1,7.5e+07,2.5e+07,1e+08,122600,4904,1,7.5e+07,2.5e+07,1e+08,122600,0.81733,5812
341,"XS",6,1,1e+08,2.5e+07,1.25e+08,100777,4031,0.5,1e+08,5e+07,1.5e+08,201575,0.82208,5812
341,"XS",6,2,1e+08,2.5e+07,1.25e+08,100798,4032,0.5,1e+08,5e+07,1.5e+08,201575,0.82208,5812
342,"UM",0,1,NA,1e+07,1e+07,206000,20600,1,NA,1e+07,1e+07,206000,NA,3624
342,"XS",1,1,1e+07,1.5e+07,2.5e+07,137292,9153,1,1e+07,1.5e+07,2.5e+07,137292,0.44431,3624
343,"UM",0,1,2e+06,1e+07,1.2e+07,420028,42003,1,2e+06,1e+07,1.2e+07,420028,NA,3052
343,"XS",1,1,1e+07,1.5e+07,2.5e+07,177745,11850,1,1e+07,1.5e+07,2.5e+07,177745,0.28212,3052
344,"UM",0,1,NA,1e+07,1e+07,1740000,174000,1,NA,1e+07,1e+07,1740000,NA,4741
344,"XS",1,1,1e+07,5e+06,1.5e+07,598750,119750,0.25,1e+07,2e+07,3e+07,2395000,0.68822,4741
344,"XS",1,2,1e+07,5e+06,1.5e+07,598750,119750,0.25,1e+07,2e+07,3e+07,2395000,0.68822,4741
344,"XS",1,3,1e+07,7500000,17500000,898125,119750,0.375,1e+07,2e+07,3e+07,2395000,0.68822,4741
344,"XS",1,4,1e+07,1e+06,1.1e+07,119750,119750,0.05,1e+07,2e+07,3e+07,2395000,0.68822,4741
344,"XS",1,5,1e+07,1500000,11500000,179625,119750,0.075,1e+07,2e+07,3e+07,2395000,0.68822,4741
344,"XS",2,1,2e+07,2e+06,2.2e+07,135200,67600,0.08,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,2,2e+07,1e+06,2.1e+07,67600,67600,0.04,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,3,2e+07,5e+06,2.5e+07,338000,67600,0.2,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,4,2e+07,5e+06,2.5e+07,338000,67600,0.2,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,5,2e+07,5e+06,2.5e+07,338000,67600,0.2,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,6,2e+07,2500000,22500000,169000,67600,0.1,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,7,2e+07,1500000,21500000,101400,67600,0.06,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",2,8,2e+07,3e+06,2.3e+07,202800,67600,0.12,2e+07,2.5e+07,4.5e+07,1690000,0.56451,4741
344,"XS",3,1,4.5e+07,7500000,52500000,375000,50000,0.286,4.5e+07,26250000,71250000,1312500,0.73964,4741
344,"XS",3,2,4.5e+07,5e+06,5e+07,250000,50000,0.19,4.5e+07,26250000,71250000,1312500,0.73964,4741
344,"XS",3,3,4.5e+07,2500000,47500000,125000,50000,0.095,4.5e+07,26250000,71250000,1312500,0.73964,4741
344,"XS",3,4,4.5e+07,5e+06,5e+07,250000,50000,0.19,4.5e+07,26250000,71250000,1312500,0.73964,4741
344,"XS",3,5,4.5e+07,6250000,51250000,312500,50000,0.238,4.5e+07,26250000,71250000,1312500,0.73964,4741
344,"XS",4,1,71250000,1e+07,81250000,410000,41000,0.667,71250000,1.5e+07,86250000,615000,0.82,4741
344,"XS",4,2,71250000,5e+06,76250000,205000,41000,0.333,71250000,1.5e+07,86250000,615000,0.82,4741
345,"UM",0,1,NA,1e+07,1e+07,229000,22900,1,NA,1e+07,1e+07,229000,NA,4959
345,"XS",1,1,1e+07,12500000,22500000,92900,7432,1,1e+07,12500000,22500000,92900,0.32454,4959
349,"UM",0,1,NA,1e+07,1e+07,590000,59000,1,NA,1e+07,1e+07,590000,NA,2449
349,"XS",1,1,1e+06,1.5e+07,1.6e+07,4e+05,26667,1,1e+06,1.5e+07,1.6e+07,4e+05,0.45198,2449
349,"XS",2,1,2.5e+07,1.5e+07,4e+07,196515,13101,0.375,2.5e+07,4e+07,6.5e+07,524040,0.49129,2449
349,"XS",2,2,2.5e+07,1.5e+07,4e+07,196515,13101,0.375,2.5e+07,4e+07,6.5e+07,524040,0.49129,2449
349,"XS",2,3,2.5e+07,1e+07,3.5e+07,131010,13101,0.25,2.5e+07,4e+07,6.5e+07,524040,0.49129,2449
349,"XS",3,1,6.5e+07,1.5e+07,8e+07,112500,7500,0.5,6.5e+07,3e+07,9.5e+07,225000,0.57248,2449
349,"XS",3,2,6.5e+07,1.5e+07,8e+07,112500,7500,0.5,6.5e+07,3e+07,9.5e+07,225000,0.57248,2449
349,"XS",4,1,9.5e+07,1.5e+07,1.1e+08,67500,4500,1,9.5e+07,1.5e+07,1.1e+08,67500,0.6,2449
349,"XS",5,1,1.1e+08,5e+06,1.15e+08,21250,4250,1,1.1e+08,5e+06,1.15e+08,21250,0.94444,2449
349,"XS",6,1,1.15e+08,1e+07,1.25e+08,27571,2757,1,1.15e+08,1e+07,1.25e+08,27571,0.64873,2449
350,"UM",0,1,NA,1.5e+07,1.5e+07,135256,9017,1,NA,1.5e+07,1.5e+07,135256,NA,4941
350,"XS",1,1,1e+07,1.5e+07,2.5e+07,49000,3267,1,1e+07,1.5e+07,2.5e+07,49000,0.36228,4941
351,"UM",0,1,1e+06,1e+07,1.1e+07,397659,39766,1,1e+06,1e+07,1.1e+07,397659,NA,7011
351,"XS",1,1,1e+07,1.5e+07,2.5e+07,155347,10356,1,1e+07,1.5e+07,2.5e+07,155347,0.26044,7011
351,"XS",2,1,2.5e+07,2.5e+07,5e+07,186125,7445,1,2.5e+07,2.5e+07,5e+07,186125,0.71887,7011
351,"XS",3,1,5e+07,2.5e+07,7.5e+07,102485,4099,1,5e+07,2.5e+07,7.5e+07,102485,0.55062,7011
351,"XS",4,1,7.5e+07,2.5e+07,1e+08,49471,1979,1,7.5e+07,2.5e+07,1e+08,49471,0.48271,7011
353,"UM",0,1,1e+06,1e+07,1.1e+07,236084,23608,1,1e+06,1e+07,1.1e+07,236084,NA,5084
353,"XS",1,1,1e+07,1e+07,2e+07,130134,13013,1,1e+07,1e+07,2e+07,130134,0.55122,5084
353,"XS",2,1,2e+07,2e+07,4e+07,119767,5988,1,2e+07,2e+07,4e+07,119767,0.46017,5084
353,"XS",3,1,4e+07,1e+07,5e+07,57000,5700,1,4e+07,1e+07,5e+07,57000,0.95185,5084
353,"XS",4,1,5e+07,12500000,62500000,41150,3292,0.5,5e+07,2.5e+07,7.5e+07,82300,0.57754,5084
353,"XS",4,2,5e+07,12500000,62500000,41150,3292,0.5,5e+07,2.5e+07,7.5e+07,82300,0.57754,5084
355,"UM",0,1,NA,1e+07,1e+07,1125000,112500,1,NA,1e+07,1e+07,1125000,NA,5122
355,"XS",1,1,1e+07,1.5e+07,2.5e+07,785408,52361,1,1e+07,1.5e+07,2.5e+07,785408,0.46543,5122
355,"XS",2,1,2.5e+07,1e+07,3.5e+07,286500,28650,0.4,2.5e+07,2.5e+07,5e+07,716250,0.54717,5122
355,"XS",2,2,2.5e+07,1.5e+07,4e+07,429750,28650,0.6,2.5e+07,2.5e+07,5e+07,716250,0.54717,5122
355,"XS",3,1,5e+07,1e+07,6e+07,188400,18840,1,5e+07,1e+07,6e+07,188400,0.65759,5122
355,"XS",4,1,6e+07,1.5e+07,7.5e+07,172619,11508,1,6e+07,1.5e+07,7.5e+07,172619,0.61082,5122
355,"XS",5,1,7.5e+07,5e+06,8e+07,53828,10766,0.333,7.5e+07,1.5e+07,9e+07,161485,0.9355,5122
355,"XS",5,2,7.5e+07,1e+07,8.5e+07,107657,10766,0.667,7.5e+07,1.5e+07,9e+07,161485,0.9355,5122
355,"XS",6,1,9e+07,1e+07,1e+08,90000,9000,1,9e+07,1e+07,1e+08,90000,0.83599,5122
356,"UM",0,1,2e+06,1e+07,1.2e+07,1010399,101040,1,2e+06,1e+07,1.2e+07,1010399,NA,NA
356,"XS",1,1,1e+07,1.5e+07,2.5e+07,1135000,75667,1,1e+07,1.5e+07,2.5e+07,1135000,0.74888,NA
356,"XS",2,1,2.5e+07,3500000,28500000,217000,62000,0.35,2.5e+07,1e+07,3.5e+07,620000,0.81938,NA
356,"XS",2,2,2.5e+07,3500000,28500000,217000,62000,0.35,2.5e+07,1e+07,3.5e+07,620000,0.81938,NA
356,"XS",2,3,2.5e+07,3e+06,2.8e+07,186000,62000,0.3,2.5e+07,1e+07,3.5e+07,620000,0.81938,NA
356,"XS",3,1,3.5e+07,1e+07,4.5e+07,530000,53000,0.667,3.5e+07,1.5e+07,5e+07,795000,0.85484,NA
356,"XS",3,2,3.5e+07,1500000,36500000,79500,53000,0.1,3.5e+07,1.5e+07,5e+07,795000,0.85484,NA
356,"XS",3,3,3.5e+07,3500000,38500000,185500,53000,0.233,3.5e+07,1.5e+07,5e+07,795000,0.85484,NA
356,"XS",4,1,5e+07,1.5e+07,6.5e+07,615000,41000,1,5e+07,1.5e+07,6.5e+07,615000,0.77358,NA
356,"XS",5,1,6.5e+07,2.5e+07,9e+07,8e+05,32000,1,6.5e+07,2.5e+07,9e+07,8e+05,0.78049,NA
356,"XS",6,1,9e+07,1e+07,1e+08,280000,28000,0.5,9e+07,2e+07,1.1e+08,560000,0.875,NA
356,"XS",6,2,9e+07,5e+06,9.5e+07,140000,28000,0.25,9e+07,2e+07,1.1e+08,560000,0.875,NA
356,"XS",6,3,9e+07,5e+06,9.5e+07,140000,28000,0.25,9e+07,2e+07,1.1e+08,560000,0.875,NA
356,"XS",7,1,1.1e+08,12500000,122500000,3e+05,24000,0.5,1.1e+08,2.5e+07,1.35e+08,6e+05,0.85714,NA
356,"XS",7,2,1.1e+08,1e+07,1.2e+08,240000,24000,0.4,1.1e+08,2.5e+07,1.35e+08,6e+05,0.85714,NA
356,"XS",7,3,1.1e+08,2500000,112500000,60000,24000,0.1,1.1e+08,2.5e+07,1.35e+08,6e+05,0.85714,NA
356,"XS",8,1,1.35e+08,1e+07,1.45e+08,2e+05,20000,0.4,1.35e+08,2.5e+07,1.6e+08,5e+05,0.83333,NA
356,"XS",8,2,1.35e+08,5e+06,1.4e+08,1e+05,20000,0.2,1.35e+08,2.5e+07,1.6e+08,5e+05,0.83333,NA
356,"XS",8,3,1.35e+08,5e+06,1.4e+08,1e+05,20000,0.2,1.35e+08,2.5e+07,1.6e+08,5e+05,0.83333,NA
356,"XS",8,4,1.35e+08,2500000,137500000,50000,20000,0.1,1.35e+08,2.5e+07,1.6e+08,5e+05,0.83333,NA
356,"XS",8,5,1.35e+08,2500000,137500000,50000,20000,0.1,1.35e+08,2.5e+07,1.6e+08,5e+05,0.83333,NA
358,"UM",0,1,2e+07,1e+07,3e+07,919000,91900,1,2e+07,1e+07,3e+07,919000,NA,3721
358,"XS",1,1,1e+07,1e+07,2e+07,306000,30600,0.4,1e+07,2.5e+07,3.5e+07,765000,0.33297,3721
358,"XS",1,2,1e+07,1.5e+07,2.5e+07,459000,30600,0.6,1e+07,2.5e+07,3.5e+07,765000,0.33297,3721
358,"XS",2,1,3.5e+07,12500000,47500000,225000,18000,0.5,3.5e+07,2.5e+07,6e+07,450000,0.58824,3721
358,"XS",2,2,3.5e+07,12500000,47500000,225000,18000,0.5,3.5e+07,2.5e+07,6e+07,450000,0.58824,3721
358,"XS",3,1,6e+07,1e+07,7e+07,125000,12500,0.333,6e+07,3e+07,9e+07,375000,0.69444,3721
358,"XS",3,2,6e+07,1e+07,7e+07,125000,12500,0.333,6e+07,3e+07,9e+07,375000,0.69444,3721
358,"XS",3,3,6e+07,1e+07,7e+07,125000,12500,0.333,6e+07,3e+07,9e+07,375000,0.69444,3721
358,"XS",4,1,9e+07,7500000,97500000,153750,20500,0.5,9e+07,1.5e+07,1.05e+08,307500,1.64,3721
358,"XS",4,2,9e+07,7500000,97500000,153750,20500,0.5,9e+07,1.5e+07,1.05e+08,307500,1.64,3721
358,"XS",5,1,1.05e+08,12500000,117500000,106250,8500,0.5,1.05e+08,2.5e+07,1.3e+08,212500,0.41463,3721
358,"XS",5,2,1.05e+08,12500000,117500000,106250,8500,0.5,1.05e+08,2.5e+07,1.3e+08,212500,0.41463,3721
358,"XS",6,1,1.3e+08,2.5e+07,1.55e+08,176080,7043,1,1.3e+08,2.5e+07,1.55e+08,176080,0.82861,3721
358,"XS",7,1,1.55e+08,1e+07,1.65e+08,64135,6414,1,1.55e+08,1e+07,1.65e+08,64135,0.91059,3721
358,"XS",8,1,1.65e+08,2e+07,1.85e+08,115770,5789,1,1.65e+08,2e+07,1.85e+08,115770,0.90255,3721
358,"XS",9,1,1.95e+08,9e+07,2.85e+08,652500,7250,1,1.95e+08,9e+07,2.85e+08,652500,1.25248,3721
358,"XS",10,1,2.85e+08,1.15e+08,4e+08,693795,6033,1,2.85e+08,1.15e+08,4e+08,693795,0.83214,3721
359,"UM",0,1,NA,1e+07,1e+07,2025000,202500,1,NA,1e+07,1e+07,2025000,NA,3273
359,"XS",1,1,1e+07,7500000,17500000,684832,91311,0.5,1e+07,1.5e+07,2.5e+07,1347332,0.44357,3273
359,"XS",1,2,1e+07,7500000,17500000,662500,88333,0.5,1e+07,1.5e+07,2.5e+07,1347332,0.44357,3273
359,"XS",2,1,2.5e+07,1e+07,3.5e+07,570675,57068,0.5,2.5e+07,2e+07,4.5e+07,1141350,0.63534,3273
359,"XS",2,2,2.5e+07,1e+07,3.5e+07,570675,57068,0.5,2.5e+07,2e+07,4.5e+07,1141350,0.63534,3273
359,"XS",3,1,4.5e+07,1e+07,5.5e+07,326100,32610,1,4.5e+07,1e+07,5.5e+07,326100,0.57143,3273
359,"XS",4,1,5.5e+07,1.5e+07,7e+07,270663,18044,1,5.5e+07,1.5e+07,7e+07,270663,0.55333,3273
359,"XS",5,1,7e+07,1.5e+07,8.5e+07,193147,12876,1,7e+07,1.5e+07,8.5e+07,193147,0.71361,3273
359,"XS",6,1,8.5e+07,1.5e+07,1e+08,130440,8696,1,8.5e+07,1.5e+07,1e+08,130440,0.67534,3273
360,"UM",0,1,3e+06,1e+07,1.3e+07,350571,35057,1,3e+06,1e+07,1.3e+07,350571,NA,2066
360,"XS",1,1,1e+07,1.5e+07,2.5e+07,109890,7326,1,1e+07,1.5e+07,2.5e+07,109890,0.20897,2066
360,"XS",2,1,2.5e+07,2.5e+07,5e+07,120318,4813,0.667,2.5e+07,37500000,62500000,198823,0.72372,2066
360,"XS",2,2,2.5e+07,12500000,37500000,78505,6280,0.333,2.5e+07,37500000,62500000,198823,0.72372,2066
360,"XS",3,1,5e+07,2.5e+07,7.5e+07,78260,3130,1,5e+07,2.5e+07,7.5e+07,78260,0.59042,2066
365,"UM",0,1,2e+06,1e+07,1.2e+07,750000,75000,1,2e+06,1e+07,1.2e+07,750000,NA,6798
365,"XS",1,1,1e+07,1.5e+07,2.5e+07,460000,30667,1,1e+07,1.5e+07,2.5e+07,460000,0.40889,6798
365,"XS",2,1,2.5e+07,1.5e+07,4e+07,204762,13651,1,2.5e+07,1.5e+07,4e+07,204762,0.44513,6798
365,"XS",3,1,4e+07,1.5e+07,5.5e+07,179850,11990,1,4e+07,1.5e+07,5.5e+07,179850,0.87834,6798
365,"XS",4,1,5.5e+07,1.5e+07,7e+07,114000,7600,0.333,5.5e+07,4.5e+07,1e+08,341999,0.63386,6798
365,"XS",4,2,5.5e+07,1.5e+07,7e+07,114000,7600,0.333,5.5e+07,4.5e+07,1e+08,341999,0.63386,6798
365,"XS",4,3,5.5e+07,1.5e+07,7e+07,113999,7600,0.333,5.5e+07,4.5e+07,1e+08,341999,0.63386,6798
365,"XS",5,1,1e+08,12500000,112500000,60000,4800,0.5,1e+08,2.5e+07,1.25e+08,120000,0.63158,6798
365,"XS",5,2,1e+08,12500000,112500000,60000,4800,0.5,1e+08,2.5e+07,1.25e+08,120000,0.63158,6798
366,"UM",0,1,NA,1e+07,1e+07,1852255,185226,1,NA,1e+07,1e+07,1852255,NA,3275
366,"XS",1,1,1e+07,1.5e+07,2.5e+07,1022175,68145,1,1e+07,1.5e+07,2.5e+07,1022175,0.3679,3275
366,"XS",2,1,2.5e+07,1.5e+07,4e+07,800890,53393,1,2.5e+07,1.5e+07,4e+07,800890,0.78352,3275
367,"UM",0,1,2e+06,1e+07,1.2e+07,96275,9628,1,2e+06,1e+07,1.2e+07,96275,NA,3356
367,"XS",1,1,1.2e+07,1.5e+07,2.7e+07,60000,4000,1,1.2e+07,1.5e+07,2.7e+07,60000,0.41548,3356
367,"XS",2,1,2.7e+07,1e+07,3.7e+07,33453,3345,1,2.7e+07,1e+07,3.7e+07,33453,0.83633,3356
367,"XS",3,1,5.2e+07,1.5e+07,6.7e+07,38130,2542,1,5.2e+07,1.5e+07,6.7e+07,38130,0.75987,3356
369,"UM",0,1,2e+06,1e+07,1.2e+07,465000,46500,1,2e+06,1e+07,1.2e+07,465000,NA,NA
369,"XS",1,1,1e+07,1.5e+07,2.5e+07,224000,14933,1,1e+07,1.5e+07,2.5e+07,224000,0.32115,NA
369,"XS",2,1,2.5e+07,12500000,37500000,103000,8240,0.5,2.5e+07,2.5e+07,5e+07,206000,0.55179,NA
369,"XS",2,2,2.5e+07,12500000,37500000,103000,8240,0.5,2.5e+07,2.5e+07,5e+07,206000,0.55179,NA
369,"XS",3,1,5e+07,12500000,62500000,82500,6600,0.5,5e+07,2.5e+07,7.5e+07,164183,0.797,NA
369,"XS",3,2,5e+07,12500000,62500000,81683,6535,0.5,5e+07,2.5e+07,7.5e+07,164183,0.797,NA
369,"XS",4,1,7.5e+07,12500000,87500000,65000,5200,0.5,7.5e+07,2.5e+07,1e+08,130000,0.7918,NA
369,"XS",4,2,7.5e+07,12500000,87500000,65000,5200,0.5,7.5e+07,2.5e+07,1e+08,130000,0.7918,NA
369,"XS",5,1,1e+08,1.5e+07,1.15e+08,61500,4100,0.15,1e+08,1e+08,2e+08,409594,0.78768,NA
369,"XS",5,2,1e+08,2.5e+07,1.25e+08,102500,4100,0.25,1e+08,1e+08,2e+08,409594,0.78768,NA
369,"XS",5,3,1e+08,1e+07,1.1e+08,40594,4059,0.1,1e+08,1e+08,2e+08,409594,0.78768,NA
369,"XS",5,4,1e+08,2.5e+07,1.25e+08,102500,4100,0.25,1e+08,1e+08,2e+08,409594,0.78768,NA
369,"XS",5,5,1e+08,2.5e+07,1.25e+08,102500,4100,0.25,1e+08,1e+08,2e+08,409594,0.78768,NA
371,"UM",0,1,5e+06,5e+06,1e+07,2675000,535000,1,5e+06,5e+06,1e+07,2675000,NA,7999
371,"XS",1,1,5e+06,5e+06,1e+07,1400000,280000,1,5e+06,5e+06,1e+07,1400000,0.52336,7999
371,"XS",2,1,1e+07,7500000,17500000,1025000,136667,0.5,1e+07,1.5e+07,2.5e+07,2050000,0.4881,7999
371,"XS",2,2,1e+07,7500000,17500000,1025000,136667,0.5,1e+07,1.5e+07,2.5e+07,2050000,0.4881,7999
371,"XS",3,1,2.5e+07,1.5e+07,4e+07,865000,57667,1,2.5e+07,1.5e+07,4e+07,865000,0.42195,7999
371,"XS",4,1,4e+07,1e+07,5e+07,408000,40800,1,4e+07,1e+07,5e+07,408000,0.70751,7999
371,"XS",5,1,5e+07,1.5e+07,6.5e+07,450000,30000,1,5e+07,1.5e+07,6.5e+07,450000,0.73529,7999
371,"XS",6,1,6.5e+07,1e+07,7.5e+07,225000,22500,1,6.5e+07,1e+07,7.5e+07,225000,0.75,7999
371,"XS",7,1,7.5e+07,12500000,87500000,239875,19190,0.5,7.5e+07,2.5e+07,1e+08,484500,0.86133,7999
